"PortfolioMean","PortfolioStd","VaR_1pct","CVaR_1pct","VaR_2_5pct","CVaR_2_5pct","VaR_5pct","CVaR_5pct","Step"
9.65911764224852e-05,0.00233128821485648,-0.00509692209762647,-0.00806460388234827,-0.00412029340207798,-0.00600676549876088,-0.00326760880717032,-0.00482161575428482,172
9.53382296047347e-05,0.00233033282499009,-0.00509634630402515,-0.00806460388234827,-0.00411996837511422,-0.00600676549876088,-0.0032627344164762,-0.00482161575428482,173
9.66974223165551e-05,0.00232943477472843,-0.00509577051042384,-0.00806460388234827,-0.00411964334815045,-0.00600676549876088,-0.00325786002578208,-0.00482161575428482,174
9.71902463447513e-05,0.0023282207458811,-0.00509519471682252,-0.00806460388234827,-0.00411931832118669,-0.00600676549876088,-0.00325298563508796,-0.00482161575428482,175
9.68242419152951e-05,0.00232698717031667,-0.0050946189232212,-0.00806460388234827,-0.00411899329422292,-0.00600676549876088,-0.00324811124439384,-0.00482161575428482,176
9.65270454516184e-05,0.0023257465828643,-0.00509404312961989,-0.00806460388234827,-0.00411866826725916,-0.00600676549876088,-0.00324323685369973,-0.00482161575428482,177
9.5468227287706e-05,0.00232471397508934,-0.00509346733601857,-0.00806460388234827,-0.00411834324029539,-0.00600676549876088,-0.00323836246300561,-0.00482161575428482,178
9.59578792055106e-05,0.00232350762561976,-0.00509289154241725,-0.00806460388234827,-0.00411801821333163,-0.00600676549876088,-0.00323348807231149,-0.00482161575428482,179
9.48732047801976e-05,0.00232249071488235,-0.00509231574881594,-0.00806460388234827,-0.00411769318636787,-0.00600676549876088,-0.00322861368161737,-0.00482161575428482,180
9.59712277354081e-05,0.00232148189218475,-0.00509173995521462,-0.00806460388234827,-0.0041173681594041,-0.00600676549876088,-0.00322373929092325,-0.00482161575428482,181
9.6276138550024e-05,0.00232025210022644,-0.00509116416161331,-0.00806460388234827,-0.00411704313244034,-0.00600676549876088,-0.00321886490022913,-0.00482161575428482,182
9.60922344577343e-05,0.00231901245416777,-0.00509058836801199,-0.00806460388234827,-0.00411671810547657,-0.00600676549876088,-0.00321399050953501,-0.00482161575428482,183
9.68477607290258e-05,0.00231788290165617,-0.00509001257441067,-0.00806460388234827,-0.00411639307851281,-0.00600676549876088,-0.00320911611884089,-0.00482161575428482,184
9.70370561567677e-05,0.00231664762535779,-0.00508943678080936,-0.00806460388234827,-0.00411606805154905,-0.00600676549876088,-0.00320424172814677,-0.00482161575428482,185
9.61216335767924e-05,0.00231557631054056,-0.00508886098720804,-0.00806460388234827,-0.00411574302458528,-0.00600676549876088,-0.00319936733745265,-0.00482161575428482,186
9.68973740939996e-05,0.002314459389183,-0.00508828519360672,-0.00806460388234827,-0.00411541799762152,-0.00600676549876088,-0.00319449294675853,-0.00482161575428482,187
9.42774626477929e-05,0.00231461244667962,-0.00508770940000541,-0.00806460388234827,-0.00411509297065775,-0.00600676549876088,-0.00318961855606441,-0.00482161575428482,188
9.46022268287604e-05,0.00231339838086917,-0.00508713360640409,-0.00806460388234827,-0.00411476794369399,-0.00600676549876088,-0.00318474416537029,-0.00482161575428482,189
9.31887772940325e-05,0.00231257053587651,-0.00508655781280277,-0.00806460388234827,-0.00411444291673022,-0.00600676549876088,-0.00317986977467617,-0.00482161575428482,190
8.82191863696903e-05,0.00231635534953435,-0.00508598201920146,-0.00806460388234827,-0.00415596181743485,-0.00602584605249045,-0.00326779826539182,-0.00484950124118732,191
8.89344793446854e-05,0.00231522689630952,-0.00508540622560014,-0.00806460388234827,-0.00415426332146548,-0.00602584605249045,-0.00326760880717032,-0.00481654514881196,192
8.64322050947446e-05,0.00231527048897349,-0.00508483043199883,-0.00806460388234827,-0.0041525648254961,-0.00602584605249045,-0.0032627344164762,-0.00481654514881196,193
8.80584454079161e-05,0.00231458005286535,-0.00508425463839751,-0.00806460388234827,-0.00415086632952673,-0.00602584605249045,-0.00325786002578208,-0.00481654514881196,194
8.74165666853366e-05,0.00231343654618367,-0.00508367884479619,-0.00806460388234827,-0.00414916783355735,-0.00602584605249045,-0.00325298563508796,-0.00481654514881196,195
9.02133697907632e-05,0.00231380877891943,-0.00508310305119488,-0.00806460388234827,-0.00414746933758798,-0.00602584605249045,-0.00324811124439384,-0.00481654514881196,196
9.09130774275836e-05,0.00231268435277385,-0.00508252725759356,-0.00806460388234827,-0.0041457708416186,-0.00602584605249045,-0.00324323685369973,-0.00481654514881196,197
8.9991188395773e-05,0.00231163577070938,-0.00508195146399224,-0.00806460388234827,-0.00414407234564923,-0.00602584605249045,-0.00323836246300561,-0.00481654514881196,198
8.94773649892952e-05,0.00231046910774346,-0.00508137567039093,-0.00806460388234827,-0.00414237384967985,-0.00602584605249045,-0.00323348807231149,-0.00481654514881196,199
8.80584252020087e-05,0.00230966385459058,-0.00508079987678961,-0.00806460388234827,-0.00414067535371048,-0.00602584605249045,-0.00322861368161737,-0.00481654514881196,200
8.57598993953323e-05,0.00230953349211453,-0.00508022408318829,-0.00806460388234827,-0.0041389768577411,-0.00602584605249045,-0.00322373929092325,-0.00481654514881196,201
8.44321312202191e-05,0.00230868076077694,-0.00507964828958698,-0.00806460388234827,-0.00413727836177173,-0.00602584605249045,-0.00321886490022913,-0.00481654514881196,202
8.20890085141491e-05,0.00230859890724383,-0.00507907249598566,-0.00806460388234827,-0.00413557986580235,-0.00602584605249045,-0.00321399050953501,-0.00481654514881196,203
8.31676878315434e-05,0.00230762636210691,-0.00507849670238435,-0.00806460388234827,-0.00413388136983298,-0.00602584605249045,-0.00320911611884089,-0.00481654514881196,204
8.54666718879875e-05,0.00230750815065887,-0.00507792090878303,-0.00806460388234827,-0.0041321828738636,-0.00602584605249045,-0.00320424172814677,-0.00481654514881196,205
8.65838940887177e-05,0.00230655685973037,-0.00507734511518171,-0.00806460388234827,-0.00413048437789423,-0.00602584605249045,-0.00319936733745265,-0.00481654514881196,206
8.66932343133668e-05,0.0023053514008948,-0.0050767693215804,-0.00806460388234827,-0.00412878588192485,-0.00602584605249045,-0.00319449294675853,-0.00481654514881196,207
8.35023942242351e-05,0.00230625876412519,-0.00507619352797908,-0.00806460388234827,-0.00412708738595548,-0.00602584605249045,-0.00318961855606441,-0.00481654514881196,208
8.17790458830039e-05,0.00230567058879065,-0.00507561773437776,-0.00806460388234827,-0.0041253888899861,-0.00602584605249045,-0.00318474416537029,-0.00481654514881196,209
8.25036162094839e-05,0.00230457613424974,-0.00507504194077645,-0.00806460388234827,-0.00412369039401673,-0.00602584605249045,-0.00317986977467617,-0.00481654514881196,210
8.08466079427008e-05,0.0023039463694308,-0.00507446614717513,-0.00806460388234827,-0.00412199189804735,-0.00602584605249045,-0.00317499538398206,-0.00481654514881196,211
8.68616486884038e-05,0.00231028335879343,-0.00507389035357382,-0.00806460388234827,-0.00412029340207798,-0.00594962394647395,-0.00317012099328794,-0.00478294465584208,212
8.69310675889429e-05,0.00230908202928469,-0.0050733145599725,-0.00806460388234827,-0.00411996837511422,-0.00594962394647395,-0.00316874353814764,-0.00478294465584208,213
8.40609550161088e-05,0.00230959955427653,-0.00507273876637118,-0.00806460388234827,-0.00411964334815045,-0.00594962394647395,-0.00316736608300735,-0.00478294465584208,214
7.68759799802746e-05,0.00231915422248585,-0.00524175397175996,-0.0082379855833358,-0.00418313775294485,-0.00605850240957195,-0.00325298563508796,-0.00485788616576535,215
7.56456217625526e-05,0.00231826611380175,-0.00523815083656787,-0.0082379855833358,-0.00418143925697548,-0.00605850240957195,-0.00324811124439384,-0.00485788616576535,216
8.1171490239587e-05,0.00232342108034612,-0.00523454770137579,-0.0082379855833358,-0.0041797407610061,-0.00605850240957195,-0.00324323685369973,-0.00485788616576535,217
8.05407527846799e-05,0.00232230099915324,-0.0052309445661837,-0.0082379855833358,-0.00417804226503673,-0.00605850240957195,-0.00323836246300561,-0.00485788616576535,218
7.98012119707544e-05,0.00232121395452856,-0.00522734143099162,-0.0082379855833358,-0.00417634376906735,-0.00605850240957195,-0.00323348807231149,-0.00485788616576535,219
8.18365266381542e-05,0.00232087960906146,-0.00522373829579953,-0.0082379855833358,-0.00417464527309798,-0.00605850240957195,-0.00322861368161737,-0.00485788616576535,220
8.12861675902448e-05,0.00231974506419736,-0.00522013516060745,-0.0082379855833358,-0.0041729467771286,-0.00605850240957195,-0.00322373929092325,-0.00485788616576535,221
8.28290844954758e-05,0.00231904744921273,-0.00521653202541536,-0.0082379855833358,-0.00417124828115923,-0.00605850240957195,-0.00321886490022913,-0.00485788616576535,222
8.48876914226633e-05,0.00231874139859224,-0.00521292889022328,-0.0082379855833358,-0.00416954978518985,-0.00605850240957195,-0.00321399050953501,-0.00485788616576535,223
8.32853497034728e-05,0.00231808723045682,-0.00520932575503119,-0.0082379855833358,-0.00416785128922048,-0.00605850240957195,-0.00320911611884089,-0.00485788616576535,224
8.15928070803236e-05,0.00231749778568287,-0.0052057226198391,-0.0082379855833358,-0.0041661527932511,-0.00605850240957195,-0.00320424172814677,-0.00485788616576535,225
8.10081281978442e-05,0.00231637974554009,-0.00520211948464702,-0.0082379855833358,-0.00416445429728173,-0.00605850240957195,-0.00319936733745265,-0.00485788616576535,226
8.33967420677508e-05,0.00231639385151534,-0.00519851634945493,-0.0082379855833358,-0.00416275580131235,-0.00605850240957195,-0.00319449294675853,-0.00485788616576535,227
8.29996731909351e-05,0.00231524013642823,-0.00519491321426285,-0.0082379855833358,-0.00416105730534298,-0.00605850240957195,-0.00318961855606441,-0.00485788616576535,228
7.85172049536955e-05,0.00231829697155963,-0.00519131007907076,-0.0082379855833358,-0.00424261130115664,-0.00606300725045101,-0.00326817718183481,-0.00487897280771758,229
7.67908838613935e-05,0.00231774093663228,-0.00518770694387868,-0.0082379855833358,-0.00424024703766517,-0.00606300725045101,-0.00326798772361331,-0.00487897280771758,230
7.84380288866366e-05,0.00231713070867239,-0.00518410380868659,-0.0082379855833358,-0.00423788277417371,-0.00606300725045101,-0.00326779826539182,-0.00487897280771758,231
7.54327020426737e-05,0.00231786031387346,-0.00518050067349451,-0.0082379855833358,-0.00423551851068225,-0.00606300725045101,-0.00326760880717032,-0.00484674552770663,232
7.73362848290621e-05,0.00231744650558458,-0.00517689753830242,-0.0082379855833358,-0.00423315424719078,-0.00606300725045101,-0.0032627344164762,-0.00484674552770663,233
7.84125901311291e-05,0.00231651204306708,-0.00517329440311034,-0.0082379855833358,-0.00423078998369932,-0.00606300725045101,-0.00325786002578208,-0.00484674552770663,234
7.70448630665481e-05,0.00231573093440888,-0.00516969126791825,-0.0082379855833358,-0.00422842572020786,-0.00606300725045101,-0.00325298563508796,-0.00484674552770663,235
7.88856163744333e-05,0.00231527482192943,-0.00516608813272616,-0.0082379855833358,-0.00422606145671639,-0.00606300725045101,-0.00324811124439384,-0.00484674552770663,236
8.00218993733822e-05,0.00231437430739382,-0.00516248499753408,-0.0082379855833358,-0.00422369719322493,-0.00606300725045101,-0.00324323685369973,-0.00484674552770663,237
7.97981422190886e-05,0.00231321107323449,-0.00515888186234199,-0.0082379855833358,-0.00422133292973347,-0.00606300725045101,-0.00323836246300561,-0.00484674552770663,238
7.88169238507021e-05,0.00231224464133149,-0.00515527872714991,-0.0082379855833358,-0.004218968666242,-0.00606300725045101,-0.00323348807231149,-0.00484674552770663,239
7.835630851833e-05,0.00231111957756217,-0.00515167559195782,-0.0082379855833358,-0.00421660440275054,-0.00606300725045101,-0.00322861368161737,-0.00484674552770663,240
7.7397085729634e-05,0.00231014803159256,-0.00514807245676574,-0.0082379855833358,-0.00421424013925907,-0.00606300725045101,-0.00322373929092325,-0.00484674552770663,241
7.64355466963663e-05,0.00230917939392578,-0.00514446932157365,-0.0082379855833358,-0.00421187587576761,-0.00606300725045101,-0.00321886490022913,-0.00484674552770663,242
7.69639542611802e-05,0.00230807402785772,-0.00514086618638157,-0.0082379855833358,-0.00420951161227615,-0.00606300725045101,-0.00321399050953501,-0.00484674552770663,243
7.83192591459602e-05,0.00230730568941097,-0.00513726305118948,-0.0082379855833358,-0.00420714734878468,-0.00606300725045101,-0.00320911611884089,-0.00484674552770663,244
7.62021299783902e-05,0.00230710938167776,-0.00513365991599739,-0.0082379855833358,-0.00420478308529322,-0.00606300725045101,-0.00320424172814677,-0.00484674552770663,245
7.75873170572486e-05,0.00230636249656374,-0.00513005678080531,-0.0082379855833358,-0.00420241882180176,-0.00606300725045101,-0.00319936733745265,-0.00484674552770663,246
7.73280769944129e-05,0.00230521774762992,-0.00512645364561322,-0.0082379855833358,-0.00420005455831029,-0.00606300725045101,-0.00319449294675853,-0.00484674552770663,247
7.71111191371252e-05,0.0023040704032521,-0.00512285051042114,-0.0082379855833358,-0.00419769029481883,-0.00606300725045101,-0.00318961855606441,-0.00484674552770663,248
7.74611061872322e-05,0.00230294115307552,-0.00511924737522905,-0.0082379855833358,-0.00419532603132737,-0.00606300725045101,-0.00318474416537029,-0.00484674552770663,249
7.78193339601677e-05,0.00230181493327589,-0.00511564424003697,-0.0082379855833358,-0.0041929617678359,-0.00606300725045101,-0.00317986977467617,-0.00484674552770663,250
7.75441533473893e-05,0.00230067904232181,-0.00511204110484488,-0.0082379855833358,-0.00419059750434444,-0.00606300725045101,-0.00317499538398206,-0.00484674552770663,251
7.57571002435779e-05,0.00230022339873276,-0.0051084379696528,-0.00795348125481916,-0.00418823324085298,-0.00599090055777416,-0.00317012099328794,-0.00481387053683568,252
7.05646386525973e-05,0.00230494197819036,-0.00512690289947635,-0.00795517684066155,-0.00428043951702005,-0.0060270104105844,-0.0032627344164762,-0.00485224246665198,253
6.84004575006522e-05,0.00230481086007211,-0.00512671638503369,-0.00795517684066155,-0.00427807525352859,-0.0060270104105844,-0.00325786002578208,-0.00485224246665198,254
6.6719679882352e-05,0.00230427714258818,-0.00512652987059102,-0.00795517684066155,-0.00427571099003713,-0.0060270104105844,-0.00325298563508796,-0.00485224246665198,255
6.59487705222187e-05,0.00230325897015689,-0.00512634335614836,-0.00795517684066155,-0.00427334672654566,-0.0060270104105844,-0.00324811124439384,-0.00485224246665198,256
6.59206858110501e-05,0.00230211295731819,-0.0051261568417057,-0.00795517684066155,-0.0042709824630542,-0.0060270104105844,-0.00324323685369973,-0.00485224246665198,257
6.83402586144348e-05,0.00230224917542716,-0.00512597032726304,-0.00795517684066155,-0.00426861819956274,-0.0060270104105844,-0.00323836246300561,-0.00485224246665198,258
6.57562154912316e-05,0.00230256779620705,-0.00512578381282038,-0.00795517684066155,-0.00426625393607127,-0.0060270104105844,-0.00323348807231149,-0.00485224246665198,259
6.75307610702453e-05,0.00230211556371917,-0.00512559729837771,-0.00795517684066155,-0.00426388967257981,-0.0060270104105844,-0.00322861368161737,-0.00485224246665198,260
6.7868472976747e-05,0.00230099952078427,-0.00512541078393505,-0.00795517684066155,-0.00426152540908835,-0.0060270104105844,-0.00322373929092325,-0.00485224246665198,261
6.78742799302597e-05,0.00229986013742503,-0.00512522426949239,-0.00795517684066155,-0.00425916114559688,-0.0060270104105844,-0.00321886490022913,-0.00485224246665198,262
6.66530802135984e-05,0.00229905068879145,-0.00512503775504973,-0.00795517684066155,-0.00425679688210542,-0.0060270104105844,-0.00321399050953501,-0.00485224246665198,263
6.75642844434897e-05,0.00229809751708345,-0.00512485124060707,-0.00795517684066155,-0.00425443261861396,-0.0060270104105844,-0.00320911611884089,-0.00485224246665198,264
6.99104296470521e-05,0.00229817757797493,-0.0051246647261644,-0.00795517684066155,-0.00425206835512249,-0.0060270104105844,-0.00320424172814677,-0.00485224246665198,265
6.97976259568761e-05,0.00229704688612293,-0.00512447821172174,-0.00795517684066155,-0.00424970409163103,-0.0060270104105844,-0.00319936733745265,-0.00485224246665198,266
7.02981379651364e-05,0.00229597048540088,-0.00512429169727908,-0.00795517684066155,-0.00424733982813956,-0.0060270104105844,-0.00319449294675853,-0.00485224246665198,267
6.89681179168264e-05,0.0022952322388678,-0.00512410518283642,-0.00795517684066155,-0.0042449755646481,-0.0060270104105844,-0.00318961855606441,-0.00485224246665198,268
6.63977318711484e-05,0.00229556895086379,-0.00512391866839376,-0.00795517684066155,-0.00424261130115664,-0.0060270104105844,-0.00318474416537029,-0.00485224246665198,269
6.77094287098195e-05,0.002294823214688,-0.00512373215395109,-0.00795517684066155,-0.00424024703766517,-0.0060270104105844,-0.00317986977467617,-0.00485224246665198,270
6.60910467566768e-05,0.00229427921335569,-0.00512354563950843,-0.00795517684066155,-0.00423788277417371,-0.0060270104105844,-0.00317499538398206,-0.00485224246665198,271
6.42054149263137e-05,0.00229394570053905,-0.00512335912506577,-0.00795517684066155,-0.00423551851068225,-0.0060270104105844,-0.00317012099328794,-0.00481989397677959,272
6.37499972318866e-05,0.0022928682673385,-0.00512317261062311,-0.00795517684066155,-0.00423315424719078,-0.0060270104105844,-0.00316874353814764,-0.00481989397677959,273
6.19894119172983e-05,0.0022924379531356,-0.00512298609618044,-0.00795517684066155,-0.00423078998369932,-0.0060270104105844,-0.00316736608300735,-0.00481989397677959,274
6.20886831929571e-05,0.00229131943260294,-0.00512279958173778,-0.00795517684066155,-0.00422842572020786,-0.0060270104105844,-0.00316598862786706,-0.00481989397677959,275
6.22970715039294e-05,0.00229021006876648,-0.00512261306729512,-0.00795517684066155,-0.00422606145671639,-0.0060270104105844,-0.00316461117272677,-0.00481989397677959,276
6.36970913855578e-05,0.00228953183912825,-0.00512242655285246,-0.00795517684066155,-0.00422369719322493,-0.0060270104105844,-0.00316323371758647,-0.00481989397677959,277
6.28893064432416e-05,0.00228856222504244,-0.0051222400384098,-0.00795517684066155,-0.00422133292973347,-0.0060270104105844,-0.00316185626244618,-0.00481989397677959,278
6.00789314922495e-05,0.00228922183136434,-0.00512205352396713,-0.00795517684066155,-0.004218968666242,-0.0060270104105844,-0.00316047880730589,-0.00481989397677959,279
5.57805918849739e-05,0.00229225877996141,-0.00512186700952447,-0.00795517684066155,-0.0042882189252069,-0.00603009151611835,-0.00322861368161737,-0.00484283227545471,280
5.62719262439849e-05,0.00229119894385829,-0.00512168049508181,-0.00795517684066155,-0.00428776766314896,-0.00603009151611835,-0.00322373929092325,-0.00484283227545471,281
5.60452016810928e-05,0.00229009801232275,-0.00512149398063915,-0.00795517684066155,-0.00428731640109101,-0.00603009151611835,-0.00321886490022913,-0.00484283227545471,282
5.32683282258314e-05,0.00229072473874759,-0.00512130746619648,-0.00795517684066155,-0.00428686513903306,-0.00603009151611835,-0.00321399050953501,-0.00484283227545471,283
5.14786691522367e-05,0.00229033702633485,-0.00512112095175382,-0.00795517684066155,-0.00428641387697511,-0.00603009151611835,-0.00320911611884089,-0.00484283227545471,284
5.11351717544831e-05,0.00228925481955822,-0.00512093443731116,-0.00795517684066155,-0.00428596261491716,-0.00603009151611835,-0.00320424172814677,-0.00484283227545471,285
4.9629233324713e-05,0.00228866041406688,-0.0051207479228685,-0.00795517684066155,-0.00428551135285921,-0.00603009151611835,-0.00319936733745265,-0.00484283227545471,286
4.19395272445721e-05,0.00230090546746102,-0.00534916976263153,-0.00820879655445993,-0.00430111987965855,-0.00616917043930573,-0.0032685560982778,-0.00493224184196492,287
4.82249054950137e-05,0.00230868435962585,-0.00534575314188211,-0.00820879655445993,-0.00430106675629274,-0.00616917043930573,-0.0032683666400563,-0.00493224184196492,288
4.73098730388522e-05,0.00230775924318951,-0.00534233652113268,-0.00820879655445993,-0.00430101363292692,-0.00616917043930573,-0.00326817718183481,-0.00493224184196492,289
4.85749222162567e-05,0.00230700773830598,-0.00533891990038326,-0.00820879655445993,-0.0043009605095611,-0.00616917043930573,-0.00326798772361331,-0.00493224184196492,290
4.63161020774566e-05,0.00230704758443031,-0.00533550327963384,-0.00820879655445993,-0.00430090738619529,-0.00616917043930573,-0.00326779826539182,-0.00493224184196492,291
4.34605179764448e-05,0.00230777804130702,-0.00533208665888441,-0.00820879655445993,-0.00430085426282947,-0.00609997354388068,-0.00326760880717032,-0.0049008336714971,292
4.33079334008475e-05,0.00230667459075571,-0.00532867003813499,-0.00820879655445993,-0.00430040300077152,-0.00609997354388068,-0.0032627344164762,-0.0049008336714971,293
4.15374757967968e-05,0.00230627636860397,-0.00532525341738557,-0.00820879655445993,-0.00429995173871358,-0.00609997354388068,-0.00325786002578208,-0.0049008336714971,294
4.3501383389867e-05,0.00230604373326486,-0.00532183679663614,-0.00820879655445993,-0.00429950047665563,-0.00609997354388068,-0.00325298563508796,-0.0049008336714971,295
4.45196931993574e-05,0.00230517409392339,-0.00531842017588672,-0.00820879655445993,-0.00429904921459768,-0.00609997354388068,-0.00324811124439384,-0.0049008336714971,296
4.34492965328264e-05,0.00230433093419395,-0.0053150035551373,-0.00820879655445993,-0.00429859795253973,-0.00609997354388068,-0.00324323685369973,-0.0049008336714971,297
3.83297499662731e-05,0.00230917869478076,-0.00539881514496342,-0.00820879655445993,-0.00430266045726719,-0.00613759805113324,-0.00327026122227126,-0.00493949607058159,298
3.95792448174053e-05,0.00230843009057139,-0.00539729478966129,-0.00820879655445993,-0.00430260733390138,-0.00613759805113324,-0.00327007176404976,-0.00493949607058159,299
3.91024455982287e-05,0.00230738015507784,-0.00539577443435916,-0.00820879655445993,-0.00430255421053556,-0.00613759805113324,-0.00326988230582826,-0.00493949607058159,300
3.85263100591798e-05,0.00230635565253149,-0.00539425407905703,-0.00820879655445993,-0.00430250108716975,-0.00613759805113324,-0.00326969284760677,-0.00493949607058159,301
3.59569860052631e-05,0.00230676147819163,-0.0053927337237549,-0.00820879655445993,-0.00430244796380393,-0.00613759805113324,-0.00326950338938527,-0.00493949607058159,302
3.52869026440273e-05,0.00230576623683809,-0.00539121336845277,-0.00820879655445993,-0.00430239484043812,-0.00613759805113324,-0.00326931393116378,-0.00493949607058159,303
3.79263423951738e-05,0.00230626105436476,-0.00538969301315064,-0.00820879655445993,-0.0043023417170723,-0.00613759805113324,-0.00326912447294228,-0.00493949607058159,304
4.00944783261901e-05,0.00230624013885516,-0.00538817265784851,-0.00820879655445993,-0.00430228859370649,-0.00613759805113324,-0.00326893501472079,-0.00493949607058159,305
4.10760426074418e-05,0.00230536630299612,-0.00538665230254638,-0.00820879655445993,-0.00430223547034067,-0.00613759805113324,-0.00326874555649929,-0.00493949607058159,306
4.01255753941342e-05,0.00230448044583449,-0.00538513194724425,-0.00820879655445993,-0.00430218234697486,-0.00613759805113324,-0.0032685560982778,-0.00493949607058159,307
3.85957488734388e-05,0.00230392597312934,-0.00538361159194213,-0.00820879655445993,-0.00430212922360904,-0.00613759805113324,-0.0032683666400563,-0.00493949607058159,308
3.60788956150253e-05,0.00230429056617319,-0.00538209123664,-0.00820879655445993,-0.00430207610024323,-0.00613759805113324,-0.00326817718183481,-0.00493949607058159,309
3.68691886438303e-05,0.00230334490548247,-0.00538057088133787,-0.00820879655445993,-0.00430202297687741,-0.00613759805113324,-0.00326798772361331,-0.00493949607058159,310
3.58619112872858e-05,0.00230249069906509,-0.00537905052603574,-0.00820879655445993,-0.0043019698535116,-0.00613759805113324,-0.00326779826539182,-0.00493949607058159,311
3.83327257820841e-05,0.00230281118708092,-0.00537753017073361,-0.00820879655445993,-0.00430191673014578,-0.00613759805113324,-0.00326760880717032,-0.00490853519533324,312
3.6748463332872e-05,0.00230230467272321,-0.00537600981543148,-0.00820879655445993,-0.00430186360677996,-0.00613759805113324,-0.0032627344164762,-0.00490853519533324,313
3.67357077782477e-05,0.00230122050742928,-0.00537448946012935,-0.00820879655445993,-0.00430181048341415,-0.00613759805113324,-0.00325786002578208,-0.00490853519533324,314
3.89854403020691e-05,0.0023013081667961,-0.00537296910482722,-0.00820879655445993,-0.00430175736004833,-0.00613759805113324,-0.00325298563508796,-0.00490853519533324,315
3.82838736375205e-05,0.00230034041075343,-0.00537144874952509,-0.00820879655445993,-0.00430170423668252,-0.00613759805113324,-0.00324811124439384,-0.00490853519533324,316
3.98989328341117e-05,0.00229986477220852,-0.00536992839422297,-0.00820879655445993,-0.0043016511133167,-0.00613759805113324,-0.00324323685369973,-0.00490853519533324,317
3.88267932987126e-05,0.00229905253875851,-0.00536840803892084,-0.00820879655445993,-0.00430159798995089,-0.00613759805113324,-0.00323836246300561,-0.00490853519533324,318
3.81674519715464e-05,0.0022980759619286,-0.00536688768361871,-0.00820879655445993,-0.00430154486658507,-0.00613759805113324,-0.00323348807231149,-0.00490853519533324,319
3.98692589827123e-05,0.00229767365135173,-0.00536536732831658,-0.00820879655445993,-0.00430149174321926,-0.00613759805113324,-0.00322861368161737,-0.00490853519533324,320
3.94924286974095e-05,0.0022966317956141,-0.00536384697301445,-0.00820879655445993,-0.00430143861985344,-0.00613759805113324,-0.00322373929092325,-0.00490853519533324,321
4.32937573789854e-05,0.00229892675084433,-0.00536232661771232,-0.00820879655445993,-0.00430138549648763,-0.00613759805113324,-0.00321886490022913,-0.00490853519533324,322
4.20052388097825e-05,0.00229824048470696,-0.00536080626241019,-0.00820879655445993,-0.00430133237312181,-0.00613759805113324,-0.00321399050953501,-0.00490853519533324,323
4.08278746174694e-05,0.002297492012908,-0.00535928590710806,-0.00820879655445993,-0.004301279249756,-0.00613759805113324,-0.00320911611884089,-0.00490853519533324,324
4.20512570121028e-05,0.00229677112714962,-0.00535776555180593,-0.00820879655445993,-0.00430122612639018,-0.00613759805113324,-0.00320424172814677,-0.00490853519533324,325
4.22769218983971e-05,0.0022957135409546,-0.0053562451965038,-0.00820879655445993,-0.00430117300302437,-0.00613759805113324,-0.00319936733745265,-0.00490853519533324,326
4.28566745288567e-05,0.00229472432212767,-0.00535472484120168,-0.00820879655445993,-0.00430111987965855,-0.00613759805113324,-0.00319449294675853,-0.00490853519533324,327
4.21991397356418e-05,0.00229375925697139,-0.00535320448589955,-0.00820879655445993,-0.00430106675629274,-0.00613759805113324,-0.00318961855606441,-0.00490853519533324,328
4.22025509368871e-05,0.00229269412881282,-0.00535168413059742,-0.00820879655445993,-0.00430101363292692,-0.00613759805113324,-0.00318474416537029,-0.00490853519533324,329
3.99835573305289e-05,0.00229278938888673,-0.00535016377529529,-0.00820879655445993,-0.0043009605095611,-0.00613759805113324,-0.00317986977467617,-0.00490853519533324,330
4.00166114333033e-05,0.00229172693971962,-0.00534864341999316,-0.00820879655445993,-0.00430090738619529,-0.00613759805113324,-0.00317499538398206,-0.00490853519533324,331
3.93744957006122e-05,0.00229076299554524,-0.00534712306469103,-0.00820879655445993,-0.00430085426282947,-0.00607200005869382,-0.00317012099328794,-0.00487692766438696,332
3.96034067804616e-05,0.0022897155738905,-0.0053456027093889,-0.00820879655445993,-0.00430040300077152,-0.00607200005869382,-0.00316874353814764,-0.00487692766438696,333
4.01615897442937e-05,0.00228873095158543,-0.00534408235408677,-0.00820879655445993,-0.00429995173871358,-0.00607200005869382,-0.00316736608300735,-0.00487692766438696,334
4.11170941787255e-05,0.00228789034182878,-0.00534256199878464,-0.00820879655445993,-0.00429950047665563,-0.00607200005869382,-0.00316598862786706,-0.00487692766438696,335
4.20738440433319e-05,0.00228705193902105,-0.00534104164348252,-0.00820879655445993,-0.00429904921459768,-0.00607200005869382,-0.00316461117272677,-0.00487692766438696,336
4.22041789210739e-05,0.00228600179009286,-0.00533952128818039,-0.00820879655445993,-0.00429859795253973,-0.00607200005869382,-0.00316323371758647,-0.00487692766438696,337
4.14800754258451e-05,0.00228507377389515,-0.00533800093287826,-0.00820879655445993,-0.00429814669048178,-0.00607200005869382,-0.00316185626244618,-0.00487692766438696,338
3.9837328715796e-05,0.00228466509627493,-0.00533648057757613,-0.00820879655445993,-0.00429769542842383,-0.00607200005869382,-0.00316047880730589,-0.00487692766438696,339
3.89009596287241e-05,0.00228382396647203,-0.005334960222274,-0.00820879655445993,-0.00429724416636588,-0.00607200005869382,-0.0031591013521656,-0.00487692766438696,340
